product_name,product_link,review_date,review_title,review_rating,review_comment
Lucrative world 9 LED Fog Light Spot Beam Waterproof Heavy Duty Pod Driving Work Lamp with Handlebar Switch for Motorcycle Bike Car and SUV (White Light) - 2 Pieces,https://www.amazon.in/Lucrative-world-Waterproof-Handlebar-Motorcycle/dp/B09J3HQQXY/ref=cm_cr_arp_d_product_top?ie=UTF8,27 November 2021,power ,5,power 
Lucrative world 9 LED Fog Light Spot Beam Waterproof Heavy Duty Pod Driving Work Lamp with Handlebar Switch for Motorcycle Bike Car and SUV (White Light) - 2 Pieces,https://www.amazon.in/Lucrative-world-Waterproof-Handlebar-Motorcycle/dp/B09J3HQQXY/ref=cm_cr_arp_d_product_top?ie=UTF8,3 January 2022,loss of money ,1,ek mahine mai hee kharab ho gaya 5 6 barr hee use kiya hu 
Lucrative world 9 LED Fog Light Spot Beam Waterproof Heavy Duty Pod Driving Work Lamp with Handlebar Switch for Motorcycle Bike Car and SUV (White Light) - 2 Pieces,https://www.amazon.in/Lucrative-world-Waterproof-Handlebar-Motorcycle/dp/B09J3HQQXY/ref=cm_cr_arp_d_product_top?ie=UTF8,2 January 2022,value for money ,5,nice 
Lucrative world 9 LED Fog Light Spot Beam Waterproof Heavy Duty Pod Driving Work Lamp with Handlebar Switch for Motorcycle Bike Car and SUV (White Light) - 2 Pieces,https://www.amazon.in/Lucrative-world-Waterproof-Handlebar-Motorcycle/dp/B09J3HQQXY/ref=cm_cr_arp_d_product_top?ie=UTF8,6 December 2021,not liked ,2,not liked 
Lucrative world 9 LED Fog Light Spot Beam Waterproof Heavy Duty Pod Driving Work Lamp with Handlebar Switch for Motorcycle Bike Car and SUV (White Light) - 2 Pieces,https://www.amazon.in/Lucrative-world-Waterproof-Handlebar-Motorcycle/dp/B09J3HQQXY/ref=cm_cr_arp_d_product_top?ie=UTF8,8 January 2022,nice ,5,very very nice 
Lucrative world 9 LED Fog Light Spot Beam Waterproof Heavy Duty Pod Driving Work Lamp with Handlebar Switch for Motorcycle Bike Car and SUV (White Light) - 2 Pieces,https://www.amazon.in/Lucrative-world-Waterproof-Handlebar-Motorcycle/dp/B09J3HQQXY/ref=cm_cr_arp_d_product_top?ie=UTF8,26 June 2022,i replaced my first order become no button in box again i received with no button what the hell ,1,no button in box 
Lucrative world 9 LED Fog Light Spot Beam Waterproof Heavy Duty Pod Driving Work Lamp with Handlebar Switch for Motorcycle Bike Car and SUV (White Light) - 2 Pieces,https://www.amazon.in/Lucrative-world-Waterproof-Handlebar-Motorcycle/dp/B09J3HQQXY/ref=cm_cr_arp_d_product_top?ie=UTF8,22 November 2021,good product ,5,very good brightnessthanks amazondelivery on time 
Lucrative world 9 LED Fog Light Spot Beam Waterproof Heavy Duty Pod Driving Work Lamp with Handlebar Switch for Motorcycle Bike Car and SUV (White Light) - 2 Pieces,https://www.amazon.in/Lucrative-world-Waterproof-Handlebar-Motorcycle/dp/B09J3HQQXY/ref=cm_cr_arp_d_product_top?ie=UTF8,22 October 2021,best seller ,5,good product quality is also decent and i can say value for money you should go for it 
Lucrative world 9 LED Fog Light Spot Beam Waterproof Heavy Duty Pod Driving Work Lamp with Handlebar Switch for Motorcycle Bike Car and SUV (White Light) - 2 Pieces,https://www.amazon.in/Lucrative-world-Waterproof-Handlebar-Motorcycle/dp/B09J3HQQXY/ref=cm_cr_arp_d_product_top?ie=UTF8,15 October 2021,best seller ,5,worth for the price working perfet in my royal enfield see the attached for reference the package doesn t contain the mounting bracket and screws bolt 
Lucrative world 9 LED Fog Light Spot Beam Waterproof Heavy Duty Pod Driving Work Lamp with Handlebar Switch for Motorcycle Bike Car and SUV (White Light) - 2 Pieces,https://www.amazon.in/Lucrative-world-Waterproof-Handlebar-Motorcycle/dp/B09J3HQQXY/ref=cm_cr_arp_d_product_top?ie=UTF8,14 October 2021,best price ,5,best price best sellers best product value off money best best best 
Uno Minda FF-5039M FOG LIGHT- FOR MARUTI SWIFT/DEZIRE/RITZ/WAGON R NEW MODEL/ERTIGA,https://www.amazon.in/UNO-MINDA-FF-5039M-Front-Lamp/dp/B075JNF1S3/ref=cm_cr_arp_d_product_top?ie=UTF8,7 March 2022,fog formed inside the bulb ,4,fog inside the bulb 
Uno Minda FF-5039M FOG LIGHT- FOR MARUTI SWIFT/DEZIRE/RITZ/WAGON R NEW MODEL/ERTIGA,https://www.amazon.in/UNO-MINDA-FF-5039M-Front-Lamp/dp/B075JNF1S3/ref=cm_cr_arp_d_product_top?ie=UTF8,17 May 2022,not tat worth ,2,just wasted money on this 
Uno Minda FF-5039M FOG LIGHT- FOR MARUTI SWIFT/DEZIRE/RITZ/WAGON R NEW MODEL/ERTIGA,https://www.amazon.in/UNO-MINDA-FF-5039M-Front-Lamp/dp/B075JNF1S3/ref=cm_cr_arp_d_product_top?ie=UTF8,8 November 2021,good prodect ,5,nice 
"AutoBizarre Car Fog Lamp Angel Eye LED DRL Projector Cob Light 89mm (3.5 inches Front , 2.5 inches Back) - Set of 2",https://www.amazon.in/AutoBizarre-Angel-Projector-Light-inches/dp/B09JNKS594/ref=cm_cr_arp_d_product_top?ie=UTF8,10 December 2021,bad product ,2,with in a week only one light will glowing 
"AutoBizarre Car Fog Lamp Angel Eye LED DRL Projector Cob Light 89mm (3.5 inches Front , 2.5 inches Back) - Set of 2",https://www.amazon.in/AutoBizarre-Angel-Projector-Light-inches/dp/B09JNKS594/ref=cm_cr_arp_d_product_top?ie=UTF8,18 January 2022,nalla product ,1,nalla product u may have to buy 2 3 pairs to get expected output 
"AutoBizarre Car Fog Lamp Angel Eye LED DRL Projector Cob Light 89mm (3.5 inches Front , 2.5 inches Back) - Set of 2",https://www.amazon.in/AutoBizarre-Angel-Projector-Light-inches/dp/B09JNKS594/ref=cm_cr_arp_d_product_top?ie=UTF8,23 November 2021,worst product ,1,worst product i have ever bought don t buy it guy just in 2nd day its not working 
"AutoBizarre Car Fog Lamp Angel Eye LED DRL Projector Cob Light 89mm (3.5 inches Front , 2.5 inches Back) - Set of 2",https://www.amazon.in/AutoBizarre-Angel-Projector-Light-inches/dp/B09JNKS594/ref=cm_cr_arp_d_product_top?ie=UTF8,17 November 2021,low quality ,3,i fitted in my car before 10 days that time it was fused 
"AutoBizarre Car Fog Lamp Angel Eye LED DRL Projector Cob Light 89mm (3.5 inches Front , 2.5 inches Back) - Set of 2",https://www.amazon.in/AutoBizarre-Angel-Projector-Light-inches/dp/B09JNKS594/ref=cm_cr_arp_d_product_top?ie=UTF8,25 December 2021,it s superb in this price ,5,it s superb in this price 
"AutoBizarre Car Fog Lamp Angel Eye LED DRL Projector Cob Light 89mm (3.5 inches Front , 2.5 inches Back) - Set of 2",https://www.amazon.in/AutoBizarre-Angel-Projector-Light-inches/dp/B09JNKS594/ref=cm_cr_arp_d_product_top?ie=UTF8,12 November 2021,not working ,1,not working disappointed 
"AutoBizarre Car Fog Lamp Angel Eye LED DRL Projector Cob Light 89mm (3.5 inches Front , 2.5 inches Back) - Set of 2",https://www.amazon.in/AutoBizarre-Angel-Projector-Light-inches/dp/B09JNKS594/ref=cm_cr_arp_d_product_top?ie=UTF8,7 January 2022,not working from 2nd day ,1,paisa barbad bc 
AutoBizarre 4 inch White Amber Ring DRL Fog Light Round White Light LED Fog Light Assembly Fog Lamp Compatible with All Cars,https://www.amazon.in/AutoBizarre-White-Amber-Assembly-Compatible/dp/B09TJPT56V/ref=cm_cr_arp_d_product_top?ie=UTF8,6 August 2022,super bright classy looks ,5,4inch dia product is super super bright metal heat sink need little modifications while fixing i brought for wagon r 2020 need to trim bumper edges little bit as original fog lamp housing for wagon r is 3inch these are 4inch 
AutoBizarre 4 inch White Amber Ring DRL Fog Light Round White Light LED Fog Light Assembly Fog Lamp Compatible with All Cars,https://www.amazon.in/AutoBizarre-White-Amber-Assembly-Compatible/dp/B09TJPT56V/ref=cm_cr_arp_d_product_top?ie=UTF8,1 August 2022,fog lamp ,1,rs 2000 product is low quality wire very low quality one cable missing 
AutoBizarre 4 inch White Amber Ring DRL Fog Light Round White Light LED Fog Light Assembly Fog Lamp Compatible with All Cars,https://www.amazon.in/AutoBizarre-White-Amber-Assembly-Compatible/dp/B09TJPT56V/ref=cm_cr_arp_d_product_top?ie=UTF8,22 July 2022,nice one ,5,value for money 
AutoBizarre 4 inch White Amber Ring DRL Fog Light Round White Light LED Fog Light Assembly Fog Lamp Compatible with All Cars,https://www.amazon.in/AutoBizarre-White-Amber-Assembly-Compatible/dp/B09TJPT56V/ref=cm_cr_arp_d_product_top?ie=UTF8,19 July 2022,nice ,5,i got these same products from a shop out sidethey charged me 3000 for product and installation very nice look and good lighting 
"Miwings Mini LED Driving Fog Lights, Motorcycle Auxiliary Spot Lights 40W Amber and White Projector High Low Beam 1.3'' Headlights Replacement for All Motorbike Cars SUV ATV (20W+20W Each,Pack 2)",https://www.amazon.in/Miwings-Motorcycle-Auxiliary-Headlights-Replacement/dp/B09HJQZHY5/ref=cm_cr_arp_d_product_top?ie=UTF8,21 March 2022,misleading and wrong description ,1,description given says 60 watt whereas it is 12 watt as given on packing box the load per lamp is 1amp 12vdc and translates to 12 watt per lamp also brightness is not even 1 5th of actual 60 watt lamp waste of money and time returning 
"Miwings Mini LED Driving Fog Lights, Motorcycle Auxiliary Spot Lights 40W Amber and White Projector High Low Beam 1.3'' Headlights Replacement for All Motorbike Cars SUV ATV (20W+20W Each,Pack 2)",https://www.amazon.in/Miwings-Motorcycle-Auxiliary-Headlights-Replacement/dp/B09HJQZHY5/ref=cm_cr_arp_d_product_top?ie=UTF8,19 February 2022,wrong description ,1,see images for more details 
"Miwings Mini LED Driving Fog Lights, Motorcycle Auxiliary Spot Lights 40W Amber and White Projector High Low Beam 1.3'' Headlights Replacement for All Motorbike Cars SUV ATV (20W+20W Each,Pack 2)",https://www.amazon.in/Miwings-Motorcycle-Auxiliary-Headlights-Replacement/dp/B09HJQZHY5/ref=cm_cr_arp_d_product_top?ie=UTF8,26 March 2022,miwings lights buy if ur in a budget wont be dissapointed ,4,like how small they are and supprisingly bright but the clamps don t fit tightly the lights had add a washer for tightness 
"Miwings Mini LED Driving Fog Lights, Motorcycle Auxiliary Spot Lights 40W Amber and White Projector High Low Beam 1.3'' Headlights Replacement for All Motorbike Cars SUV ATV (20W+20W Each,Pack 2)",https://www.amazon.in/Miwings-Motorcycle-Auxiliary-Headlights-Replacement/dp/B09HJQZHY5/ref=cm_cr_arp_d_product_top?ie=UTF8,11 June 2022,used product as send very bad kwality ,1,used product as send fan is not working in one device and yellow light is not working in second device very very very very very very very very bad kwality 
"Miwings Mini LED Driving Fog Lights, Motorcycle Auxiliary Spot Lights 40W Amber and White Projector High Low Beam 1.3'' Headlights Replacement for All Motorbike Cars SUV ATV (20W+20W Each,Pack 2)",https://www.amazon.in/Miwings-Motorcycle-Auxiliary-Headlights-Replacement/dp/B09HJQZHY5/ref=cm_cr_arp_d_product_top?ie=UTF8,11 March 2022,good product ,5,good product 
"Miwings Mini LED Driving Fog Lights, Motorcycle Auxiliary Spot Lights 40W Amber and White Projector High Low Beam 1.3'' Headlights Replacement for All Motorbike Cars SUV ATV (20W+20W Each,Pack 2)",https://www.amazon.in/Miwings-Motorcycle-Auxiliary-Headlights-Replacement/dp/B09HJQZHY5/ref=cm_cr_arp_d_product_top?ie=UTF8,31 December 2021,very good 3in 1 super brite ,5,good 3in 1 
"Miwings Mini LED Driving Fog Lights, Motorcycle Auxiliary Spot Lights 40W Amber and White Projector High Low Beam 1.3'' Headlights Replacement for All Motorbike Cars SUV ATV (20W+20W Each,Pack 2)",https://www.amazon.in/Miwings-Motorcycle-Auxiliary-Headlights-Replacement/dp/B09HJQZHY5/ref=cm_cr_arp_d_product_top?ie=UTF8,1 April 2022,two different watt lights delivered ,3,these lights are small and build is good brightness is ok not what they show in pictures we used in our car then we found one light is powerful and the other one is not then we found we got 2 lights with different watts 
"Miwings Mini LED Driving Fog Lights, Motorcycle Auxiliary Spot Lights 40W Amber and White Projector High Low Beam 1.3'' Headlights Replacement for All Motorbike Cars SUV ATV (20W+20W Each,Pack 2)",https://www.amazon.in/Miwings-Motorcycle-Auxiliary-Headlights-Replacement/dp/B09HJQZHY5/ref=cm_cr_arp_d_product_top?ie=UTF8,25 July 2022,valuable product ,4,good product but the yellow light is hard yellow light are more powerful 
"Miwings Mini LED Driving Fog Lights, Motorcycle Auxiliary Spot Lights 40W Amber and White Projector High Low Beam 1.3'' Headlights Replacement for All Motorbike Cars SUV ATV (20W+20W Each,Pack 2)",https://www.amazon.in/Miwings-Motorcycle-Auxiliary-Headlights-Replacement/dp/B09HJQZHY5/ref=cm_cr_arp_d_product_top?ie=UTF8,26 July 2022,very poor quality dont buy it ,2,i have got a damaged productas i am not able to install it when it dileverd to me when i insall it i ve got to knew that it has only a single unit in working condition and the otherlight is not working 
"Miwings Mini LED Driving Fog Lights, Motorcycle Auxiliary Spot Lights 40W Amber and White Projector High Low Beam 1.3'' Headlights Replacement for All Motorbike Cars SUV ATV (20W+20W Each,Pack 2)",https://www.amazon.in/Miwings-Motorcycle-Auxiliary-Headlights-Replacement/dp/B09HJQZHY5/ref=cm_cr_arp_d_product_top?ie=UTF8,17 December 2021,good ,5,best 
"Hella SS-FL-001 Halogen H3 Front Fog Lamp, Transparent",https://www.amazon.in/Hella-SS-FL-001-Halogen-Front-lamp/dp/B01KO4DS3W/ref=cm_cr_arp_d_product_top?ie=UTF8,2 January 2022,bulb not included ,2,the package does not include bulbs so in case it s to he used on urgent basis pls keep a pair of bulbs ready 
"Hella SS-FL-001 Halogen H3 Front Fog Lamp, Transparent",https://www.amazon.in/Hella-SS-FL-001-Halogen-Front-lamp/dp/B01KO4DS3W/ref=cm_cr_arp_d_product_top?ie=UTF8,6 August 2022,value for money ,5,had this thing installed on my tb350 with wiring harness from vishnu installed 100watt halogen bulb its quite powerfull it makes tb350 headlamp useless better position it somewhere down position they don t give the stock bulb you have to buy h3 rally bulbs separately 
"Hella SS-FL-001 Halogen H3 Front Fog Lamp, Transparent",https://www.amazon.in/Hella-SS-FL-001-Halogen-Front-lamp/dp/B01KO4DS3W/ref=cm_cr_arp_d_product_top?ie=UTF8,28 May 2019,good quality ,4,if ur looking this light for your thar or for royal enfield worth it 
"Hella SS-FL-001 Halogen H3 Front Fog Lamp, Transparent",https://www.amazon.in/Hella-SS-FL-001-Halogen-Front-lamp/dp/B01KO4DS3W/ref=cm_cr_arp_d_product_top?ie=UTF8,29 March 2022,feedback ,4,good quality hella light definitely value for money 
"Hella SS-FL-001 Halogen H3 Front Fog Lamp, Transparent",https://www.amazon.in/Hella-SS-FL-001-Halogen-Front-lamp/dp/B01KO4DS3W/ref=cm_cr_arp_d_product_top?ie=UTF8,21 May 2022,good quality ,4,brightness just low otherwise good quality 
"Hella SS-FL-001 Halogen H3 Front Fog Lamp, Transparent",https://www.amazon.in/Hella-SS-FL-001-Halogen-Front-lamp/dp/B01KO4DS3W/ref=cm_cr_arp_d_product_top?ie=UTF8,12 November 2020,good but difficult fix bulb ,4,campact and clear road vision but difficult to open and fix the bulbs have to do corrections while fixing 
"Hella SS-FL-001 Halogen H3 Front Fog Lamp, Transparent",https://www.amazon.in/Hella-SS-FL-001-Halogen-Front-lamp/dp/B01KO4DS3W/ref=cm_cr_arp_d_product_top?ie=UTF8,17 July 2022,missing bulb ,3,although the quality seems to be very good the missing bulb sums up it all description clearly state that bulb were included 
"Hella SS-FL-001 Halogen H3 Front Fog Lamp, Transparent",https://www.amazon.in/Hella-SS-FL-001-Halogen-Front-lamp/dp/B01KO4DS3W/ref=cm_cr_arp_d_product_top?ie=UTF8,23 June 2019,good product ,4,light and focus are sufficiently good the chrome plating peals off within days and started rusting 
"Hella SS-FL-001 Halogen H3 Front Fog Lamp, Transparent",https://www.amazon.in/Hella-SS-FL-001-Halogen-Front-lamp/dp/B01KO4DS3W/ref=cm_cr_arp_d_product_top?ie=UTF8,14 May 2020,installed on thunderbird 350 abs ,5,i installed one pair of lights on my thunderbird 350 awesome visibiliy during night time easy to install but can reduce battery life in bikes value for money 
"PBTA Round Pod Waterproof 14 LED Fog Light Flood Driving Lamp For Car, Off-Road Truck/Pickup, Jeep, SUV, ATV And UTV (42 Watt, White) - Set of 2",https://www.amazon.in/Light-Round-Waterproof-Driving-Pickup/dp/B08BTWHGK7/ref=cm_cr_arp_d_product_top?ie=UTF8,9 June 2021,great product i reviewed after using 3 months ,5,i reviewed after using 3 months great brightness it s good in rainy season best price in value for money no decreasing brightness when using 24 hours thanks amazon seller 
"PBTA Round Pod Waterproof 14 LED Fog Light Flood Driving Lamp For Car, Off-Road Truck/Pickup, Jeep, SUV, ATV And UTV (42 Watt, White) - Set of 2",https://www.amazon.in/Light-Round-Waterproof-Driving-Pickup/dp/B08BTWHGK7/ref=cm_cr_arp_d_product_top?ie=UTF8,28 December 2021,unreliable quality ,1,worst quality i don t usually give bad reviews until and unless it s totally bad within a month it has stopped working it doesn t come under warranty and its not repairable so my money has been wasted 
"PBTA Round Pod Waterproof 14 LED Fog Light Flood Driving Lamp For Car, Off-Road Truck/Pickup, Jeep, SUV, ATV And UTV (42 Watt, White) - Set of 2",https://www.amazon.in/Light-Round-Waterproof-Driving-Pickup/dp/B08BTWHGK7/ref=cm_cr_arp_d_product_top?ie=UTF8,10 June 2021,useless product not even brightness as 3wat spot lights ,1,waste products nevere recomend you to buy 
"PBTA Round Pod Waterproof 14 LED Fog Light Flood Driving Lamp For Car, Off-Road Truck/Pickup, Jeep, SUV, ATV And UTV (42 Watt, White) - Set of 2",https://www.amazon.in/Light-Round-Waterproof-Driving-Pickup/dp/B08BTWHGK7/ref=cm_cr_arp_d_product_top?ie=UTF8,26 July 2021,best buy ,5,value for money 
"PBTA Round Pod Waterproof 14 LED Fog Light Flood Driving Lamp For Car, Off-Road Truck/Pickup, Jeep, SUV, ATV And UTV (42 Watt, White) - Set of 2",https://www.amazon.in/Light-Round-Waterproof-Driving-Pickup/dp/B08BTWHGK7/ref=cm_cr_arp_d_product_top?ie=UTF8,14 October 2021,bahut hi kharab product hai ,1,bahut hi kharab product hai 
"PBTA Round Pod Waterproof 14 LED Fog Light Flood Driving Lamp For Car, Off-Road Truck/Pickup, Jeep, SUV, ATV And UTV (42 Watt, White) - Set of 2",https://www.amazon.in/Light-Round-Waterproof-Driving-Pickup/dp/B08BTWHGK7/ref=cm_cr_arp_d_product_top?ie=UTF8,7 January 2022,warest ,1,i vest my money prodec 
"PBTA Round Pod Waterproof 14 LED Fog Light Flood Driving Lamp For Car, Off-Road Truck/Pickup, Jeep, SUV, ATV And UTV (42 Watt, White) - Set of 2",https://www.amazon.in/Light-Round-Waterproof-Driving-Pickup/dp/B08BTWHGK7/ref=cm_cr_arp_d_product_top?ie=UTF8,11 May 2021,quality don t waste your money ,1,quality 
"FABTEC Bike LED Focus Beam Fog Light And Flood Light Off-Roading for All Bikes Bar light (18 LED 4 INCH) (Set of 2, White)",https://www.amazon.in/FABTEC-LED-Off-Roading-18-INCH/dp/B098SYQ6RJ/ref=cm_cr_arp_d_product_top?ie=UTF8,21 August 2021,worst product ,1,it s all completely very bad product thhe wire is soo cheap and the device is very light bot recommend for purchasing it also consume very high power from your vehicles battery m regreting after purchase 
"FABTEC Bike LED Focus Beam Fog Light And Flood Light Off-Roading for All Bikes Bar light (18 LED 4 INCH) (Set of 2, White)",https://www.amazon.in/FABTEC-LED-Off-Roading-18-INCH/dp/B098SYQ6RJ/ref=cm_cr_arp_d_product_top?ie=UTF8,18 August 2021,good for all bike my bike xtreme ,4,this light good for all bike lighting flow is so good road visible bilt quality is good easy to install thanks fabtech 
"FABTEC Bike LED Focus Beam Fog Light And Flood Light Off-Roading for All Bikes Bar light (18 LED 4 INCH) (Set of 2, White)",https://www.amazon.in/FABTEC-LED-Off-Roading-18-INCH/dp/B098SYQ6RJ/ref=cm_cr_arp_d_product_top?ie=UTF8,10 August 2021,very powerful led fog light ,5,very powerful led light 
"FABTEC Bike LED Focus Beam Fog Light And Flood Light Off-Roading for All Bikes Bar light (18 LED 4 INCH) (Set of 2, White)",https://www.amazon.in/FABTEC-LED-Off-Roading-18-INCH/dp/B098SYQ6RJ/ref=cm_cr_arp_d_product_top?ie=UTF8,10 December 2021,beware it is not at all waterproof so it can t be used in rainy days ,1,the quality of the product is actually good it is fully made of aluminium which is solid and the light quality is really bright at the price point but at the same time when it comes to practicality it does not provide any waterproofing whatsoever as there is no rubber padding inside to stop the water from getting inside so i would not recommend to buy it as it couldn t be used in rainy days 
"FABTEC Bike LED Focus Beam Fog Light And Flood Light Off-Roading for All Bikes Bar light (18 LED 4 INCH) (Set of 2, White)",https://www.amazon.in/FABTEC-LED-Off-Roading-18-INCH/dp/B098SYQ6RJ/ref=cm_cr_arp_d_product_top?ie=UTF8,17 November 2021,cheap both the cost and the product ,2,what else can we expect when we look for cheap products i can only laugh at myself but it does light up but not as expected thanx 
"FABTEC Bike LED Focus Beam Fog Light And Flood Light Off-Roading for All Bikes Bar light (18 LED 4 INCH) (Set of 2, White)",https://www.amazon.in/FABTEC-LED-Off-Roading-18-INCH/dp/B098SYQ6RJ/ref=cm_cr_arp_d_product_top?ie=UTF8,16 August 2021,best ,5,best 
"FABTEC Bike LED Focus Beam Fog Light And Flood Light Off-Roading for All Bikes Bar light (18 LED 4 INCH) (Set of 2, White)",https://www.amazon.in/FABTEC-LED-Off-Roading-18-INCH/dp/B098SYQ6RJ/ref=cm_cr_arp_d_product_top?ie=UTF8,12 May 2022,value for money ,3,it s value for money but it s not water proof there are gaps to get water inside i suggest to put a plastic cover on top of this during rainy season 
"FABTEC Bike LED Focus Beam Fog Light And Flood Light Off-Roading for All Bikes Bar light (18 LED 4 INCH) (Set of 2, White)",https://www.amazon.in/FABTEC-LED-Off-Roading-18-INCH/dp/B098SYQ6RJ/ref=cm_cr_arp_d_product_top?ie=UTF8,14 September 2021,it is best for outer riding ,5,best light in this price range 
"FABTEC Bike LED Focus Beam Fog Light And Flood Light Off-Roading for All Bikes Bar light (18 LED 4 INCH) (Set of 2, White)",https://www.amazon.in/FABTEC-LED-Off-Roading-18-INCH/dp/B098SYQ6RJ/ref=cm_cr_arp_d_product_top?ie=UTF8,7 December 2021,nice product ,5,very nice output value for money paidlittle costlier wire given to connect from focus light is too small 
"FABTEC Bike LED Focus Beam Fog Light And Flood Light Off-Roading for All Bikes Bar light (18 LED 4 INCH) (Set of 2, White)",https://www.amazon.in/FABTEC-LED-Off-Roading-18-INCH/dp/B098SYQ6RJ/ref=cm_cr_arp_d_product_top?ie=UTF8,5 April 2022,value for money ,4,brought it for my royal enfield best suits within the city limits too and never had any issue with the cops as the assembly can be tilted acordingly 
"Fabtec 36 LED High Power Bike LED Bar Light Spot + Flood Beam CREE LED Fog Light For Bike/Car/Scooty (60W/6000K), Set of 2, White (7 Inch)",https://www.amazon.in/Fabtec-Light-Super-Bright-Bikes/dp/B07NL7HFXC/ref=cm_cr_arp_d_product_top?ie=UTF8,13 January 2020,good to purchase ,4,brightness of light is very nice value for money in a range of 750 to 800 for 2 pcs not confirm about water resistance my review after 1 month use 
