product_name,product_link,review_date,review_title,review_rating,review_comment
"Bosch 3397011652 High Performance Replacement Wiper Blade, 26'",https://www.amazon.in/Bosch-3397011652-Performance-Replacement-Wiper/dp/B00P21MXW0/ref=cm_cr_arp_d_product_top?ie=UTF8,11 June 2020,best wiper for tata nano ,5,i just got this item yesterday and installed it on my tata nano xt twist it is the same size as the oem original wiper on the nano and was super easy to install it rained a little less than an hour later the wiper made no sound at all while wiping something i found so cool and wiped the water away perfectly i can t say how it will act in a heavy rain but the initial review is a big thumbs up on buying it 
"Bosch 3397011652 High Performance Replacement Wiper Blade, 26'",https://www.amazon.in/Bosch-3397011652-Performance-Replacement-Wiper/dp/B00P21MXW0/ref=cm_cr_arp_d_product_top?ie=UTF8,28 February 2022,it s all with the name ,2,the product is thin like a twig doesn t wipe the windscreen fully i made a mistake of buying this looking at the brand name well it s not the mistake of the brand but my choice of product that left me dissatisfied do not buy this product for nano 
"Bosch 3397011652 High Performance Replacement Wiper Blade, 26'",https://www.amazon.in/Bosch-3397011652-Performance-Replacement-Wiper/dp/B00P21MXW0/ref=cm_cr_arp_d_product_top?ie=UTF8,12 September 2021,pathetic product didn t lasted a month ,1,i had purchased this product for my car after 1 month the blades are torned and my wind shield started having scratches i had taken a lesson to not take such product online i had got new one installed from shop product cost is nothing as compared to what damages such products can have on our car i would request amazon to please have some quality control processes for such cases 
"Bosch 3397011652 High Performance Replacement Wiper Blade, 26'",https://www.amazon.in/Bosch-3397011652-Performance-Replacement-Wiper/dp/B00P21MXW0/ref=cm_cr_arp_d_product_top?ie=UTF8,28 December 2020,very good quality wiper blades ,5,this wiper is compatible with tata nano 2012 lx very easy to install it without going to the garage read instructions very carefully and i am sure you can install it easily wiper blades are very effective for heavy rain and almost no noise matarial quality is really very good must buy for your tata nano 
"Bosch 3397011652 High Performance Replacement Wiper Blade, 26'",https://www.amazon.in/Bosch-3397011652-Performance-Replacement-Wiper/dp/B00P21MXW0/ref=cm_cr_arp_d_product_top?ie=UTF8,12 July 2021,product is good ,5,the product is good works well and is easy to fit the only drawback is that it does not take the arch of the windscreen at the bottom end 
"Bosch 3397011652 High Performance Replacement Wiper Blade, 26'",https://www.amazon.in/Bosch-3397011652-Performance-Replacement-Wiper/dp/B00P21MXW0/ref=cm_cr_arp_d_product_top?ie=UTF8,29 July 2022,the quality is very and the wiper cleans the windshield without any water stains ,5,we can refer to the youtube video for installation it is very easy to install very good quality and worth for the money paid 
"Bosch 3397011652 High Performance Replacement Wiper Blade, 26'",https://www.amazon.in/Bosch-3397011652-Performance-Replacement-Wiper/dp/B00P21MXW0/ref=cm_cr_arp_d_product_top?ie=UTF8,2 February 2021,must buy ,5,it fitted my scross 2019 alfa to the tvery happy streakfreefitnent us cool just follow the diagrams on the cover of the wiper 
"Bosch 3397011652 High Performance Replacement Wiper Blade, 26'",https://www.amazon.in/Bosch-3397011652-Performance-Replacement-Wiper/dp/B00P21MXW0/ref=cm_cr_arp_d_product_top?ie=UTF8,18 May 2022,china made and plastic clip broke while installing ,1,china made and plastic clip broke while installing time waste money waste 
"Bosch 3397010060 High Performance Replacement Wiper Blade, 22""/14"" (Set of 2)",https://www.amazon.in/Bosch-3397010060-Performance-Replacement-Wiper/dp/B00P21MJH4/ref=cm_cr_arp_d_product_top?ie=UTF8,22 July 2021,good product but price is not genuine ,3,product is genuine the company tagged price is rs 347 including all taxes but amazon took rs 422 from me i am very disappointed for this service i am a prime member since 3years 
"Bosch 3397010060 High Performance Replacement Wiper Blade, 22""/14"" (Set of 2)",https://www.amazon.in/Bosch-3397010060-Performance-Replacement-Wiper/dp/B00P21MJH4/ref=cm_cr_arp_d_product_top?ie=UTF8,3 September 2021,easy to install product needs improvement ,2,good one does its work to the need using it from last 2 weeks easy to install and the thr qr can be scanned on packing which takes to an installation video if any doubts while installing need to see the reliability of this after few months 2nd review after 3 months of active usage as mentioned installation procedures and info is very good however after using the product for last 3 months on my car i feel this needs lot of improvement on the quality part first month was very smooth and it whiped the glass beautifully slowly i noticed the lengthy whiper blade getting loose from its gripping point where it was coming down and eventually creating a scrub sound while it s on everytime i started my car i was checking and making sure the blade is pushed up to its original position after 3 4 weeks the blade came out on top 2 fixing points see images while on my way on rainy day because of this my glass on car also had some impact with scratch type marks due to hard surface rubbing on glass with this the product needs serious improvement with quality and sustainability of the product which i did not anticipated from a reputed manufacturer so turning my rating down to 2 from 5 earlier hope this helps 
"Bosch 3397010060 High Performance Replacement Wiper Blade, 22""/14"" (Set of 2)",https://www.amazon.in/Bosch-3397010060-Performance-Replacement-Wiper/dp/B00P21MJH4/ref=cm_cr_arp_d_product_top?ie=UTF8,27 June 2022,it s undersize for honda city 2009 2011 the oe is 24 15 ,3,decent price difficult to install the issue is with the lock system it differs with each other the lock system on passenger side wiper blade is not considered while creating the installation video in bosch youtube channel so i have to take it to mechanic buy it from online only if you can install yourself else go for any dealer selling spares they may not charge for installation the package information is confusing it just mention honda city new not the make yearwill update if any quality concerns arise in near future 
"Bosch 3397010060 High Performance Replacement Wiper Blade, 22""/14"" (Set of 2)",https://www.amazon.in/Bosch-3397010060-Performance-Replacement-Wiper/dp/B00P21MJH4/ref=cm_cr_arp_d_product_top?ie=UTF8,10 July 2022,poor quality of packaging and poor quality as well ,1,very very poor quality of packaging of items received wiper blades come out from its original paking also the wiping quality is very bad after applying wiper during rain windshield not cleaned properly it keeps lines on the windshield also affects visibility during driving in rain 
"Bosch 3397010060 High Performance Replacement Wiper Blade, 22""/14"" (Set of 2)",https://www.amazon.in/Bosch-3397010060-Performance-Replacement-Wiper/dp/B00P21MJH4/ref=cm_cr_arp_d_product_top?ie=UTF8,29 July 2021,packaging hampered ,1,the product is good but the the packaging was hampered the seal was open of the box as well as the rubber doesn t look original as no bosch is embedded to it only on iron rod it is embedded in pictures you can see bosch writton rubber too but in reality their is non the rubber might have been changed 
"Bosch 3397010060 High Performance Replacement Wiper Blade, 22""/14"" (Set of 2)",https://www.amazon.in/Bosch-3397010060-Performance-Replacement-Wiper/dp/B00P21MJH4/ref=cm_cr_arp_d_product_top?ie=UTF8,10 April 2022,perfect for chevy spark 2010 model ,3,the wiper blades 22 14 fits perfectly for chevrolet spark 2010 model i received it today the wiper blades are awesome works perfectly but one thing i gave 3 star is that the package was torn as it like someone torn it before or else i would have give 5 star for that you can go for it 
"Bosch 3397010060 High Performance Replacement Wiper Blade, 22""/14"" (Set of 2)",https://www.amazon.in/Bosch-3397010060-Performance-Replacement-Wiper/dp/B00P21MJH4/ref=cm_cr_arp_d_product_top?ie=UTF8,26 May 2022,value for money and good quality product ,4,bosch wiper blade are if good quality and fits perfectly with maruti ertiga as per specifications only issue is that the bosch original package is tampered torned and hence doubt on the originality of parts and not 1st copy input to bosch that both wipers have different locking mechanism for same type of mating assembly rod which is bit confusing 
"Bosch 3397010060 High Performance Replacement Wiper Blade, 22""/14"" (Set of 2)",https://www.amazon.in/Bosch-3397010060-Performance-Replacement-Wiper/dp/B00P21MJH4/ref=cm_cr_arp_d_product_top?ie=UTF8,3 February 2022,there is some different locking from original ,4,locking is different from original i tried many times but locking was not proper however when i take professional person help he simply fitted it small one wiper leaving a watermark after some times its genuine experience will be come after some use 
"Bosch 3397010060 High Performance Replacement Wiper Blade, 22""/14"" (Set of 2)",https://www.amazon.in/Bosch-3397010060-Performance-Replacement-Wiper/dp/B00P21MJH4/ref=cm_cr_arp_d_product_top?ie=UTF8,15 May 2022,non durable and cheap quality locking clips for wiper ,1,the locking clips for the wipers is of port quality and gets easily broken during installation had ordered this product twice in first order the wiper locking clip were so delicate that it broke with slight touch in the second order the 14 inch wiper was missing the clip itself it seems either there is zero quality check or the sellers are selling used or outdated and damaged product waste of money 
NIKAVI 1 PCS T Type Drying Car Auto Wash Blade Brush Glass Window Snow Water Rain Cleaner Sweep Shovel Wiper,https://www.amazon.in/Nikavi-NK-WIP-Type-Drying-Blade/dp/B01NBBA8F8/ref=cm_cr_arp_d_product_top?ie=UTF8,8 December 2019,warped blade from one side ,1,disappointed with purchase as the blade is bent at one corner typical warpage of plastic product due to poor design defect of design can t return as unfortunately disposed off the packing without checking the product was not expecting product with design defect on this platform 
NIKAVI 1 PCS T Type Drying Car Auto Wash Blade Brush Glass Window Snow Water Rain Cleaner Sweep Shovel Wiper,https://www.amazon.in/Nikavi-NK-WIP-Type-Drying-Blade/dp/B01NBBA8F8/ref=cm_cr_arp_d_product_top?ie=UTF8,9 July 2019,broken ,1,the product i received was broken right across the handle i had to tape the handle all around the blade was distorted and not straight at one end 
NIKAVI 1 PCS T Type Drying Car Auto Wash Blade Brush Glass Window Snow Water Rain Cleaner Sweep Shovel Wiper,https://www.amazon.in/Nikavi-NK-WIP-Type-Drying-Blade/dp/B01NBBA8F8/ref=cm_cr_arp_d_product_top?ie=UTF8,20 June 2019,average product ,3,price is very high in comparison to product not so good average 
NIKAVI 1 PCS T Type Drying Car Auto Wash Blade Brush Glass Window Snow Water Rain Cleaner Sweep Shovel Wiper,https://www.amazon.in/Nikavi-NK-WIP-Type-Drying-Blade/dp/B01NBBA8F8/ref=cm_cr_arp_d_product_top?ie=UTF8,25 October 2019,compare prices before buying ,2,works well standard plastic and rubber product too costly can get similar ones at cheaper prices 
NIKAVI 1 PCS T Type Drying Car Auto Wash Blade Brush Glass Window Snow Water Rain Cleaner Sweep Shovel Wiper,https://www.amazon.in/Nikavi-NK-WIP-Type-Drying-Blade/dp/B01NBBA8F8/ref=cm_cr_arp_d_product_top?ie=UTF8,11 February 2020,uneven surface blade of t type drying car auto wash blade brush ,1,it is an u type blade rather than t type blade middle part of the blade is only touches the glass when you try to clean the glass of wind shield of the door glass it should be of t shape or in even in partly rainbow shape so that entire surface of blade shall touch the wind screen or other glasses of the vehicle 
NIKAVI 1 PCS T Type Drying Car Auto Wash Blade Brush Glass Window Snow Water Rain Cleaner Sweep Shovel Wiper,https://www.amazon.in/Nikavi-NK-WIP-Type-Drying-Blade/dp/B01NBBA8F8/ref=cm_cr_arp_d_product_top?ie=UTF8,27 April 2021,good for home cleaning ,3,not as smooth as expected harder than the actual car wipes 
NIKAVI 1 PCS T Type Drying Car Auto Wash Blade Brush Glass Window Snow Water Rain Cleaner Sweep Shovel Wiper,https://www.amazon.in/Nikavi-NK-WIP-Type-Drying-Blade/dp/B01NBBA8F8/ref=cm_cr_arp_d_product_top?ie=UTF8,10 August 2020,very useful and ease of handling ,5,very useful and ease of handling for wiping water on car glass 
NIKAVI 1 PCS T Type Drying Car Auto Wash Blade Brush Glass Window Snow Water Rain Cleaner Sweep Shovel Wiper,https://www.amazon.in/Nikavi-NK-WIP-Type-Drying-Blade/dp/B01NBBA8F8/ref=cm_cr_arp_d_product_top?ie=UTF8,3 September 2020,not good costly ,1,very costly for this product size category not very good 
NIKAVI 1 PCS T Type Drying Car Auto Wash Blade Brush Glass Window Snow Water Rain Cleaner Sweep Shovel Wiper,https://www.amazon.in/Nikavi-NK-WIP-Type-Drying-Blade/dp/B01NBBA8F8/ref=cm_cr_arp_d_product_top?ie=UTF8,26 October 2020,waste of money ,1,the tips of this product has started wearing off bought just 1 5 months back 
NIKAVI 1 PCS T Type Drying Car Auto Wash Blade Brush Glass Window Snow Water Rain Cleaner Sweep Shovel Wiper,https://www.amazon.in/Nikavi-NK-WIP-Type-Drying-Blade/dp/B01NBBA8F8/ref=cm_cr_arp_d_product_top?ie=UTF8,12 May 2021,waste of money ,1,started breaking for very first use 
"Bosch 3397006505E7W Clear Advantage 19-CA 475mm Front Wind Shield Wiper Blade for Cars, 19""",https://www.amazon.in/Bosch-3397006505E7W-Clear-Advantage-Shield/dp/B01H078ACK/ref=cm_cr_arp_d_product_top?ie=UTF8,7 December 2021,same as available in the market for lessthan rs 300 ,3,same as available in the market for lessthan rs 300 hence it not value for money cleaning also as available in the market or show room guinuine part for lessthan rs 300 we cannot expect extra from this 
"Bosch 3397006505E7W Clear Advantage 19-CA 475mm Front Wind Shield Wiper Blade for Cars, 19""",https://www.amazon.in/Bosch-3397006505E7W-Clear-Advantage-Shield/dp/B01H078ACK/ref=cm_cr_arp_d_product_top?ie=UTF8,5 November 2019,leaves few drops at the edges but can go for it ,3,i have bought this for my swift dzire vdi 2015 huhhhh not as much efficient as i thought of it although leaves some water patches and drops at the edges and corners of windshield could be little bit better but still better option than others so can be a satisfactory purchase so can go for it 
"Bosch 3397006505E7W Clear Advantage 19-CA 475mm Front Wind Shield Wiper Blade for Cars, 19""",https://www.amazon.in/Bosch-3397006505E7W-Clear-Advantage-Shield/dp/B01H078ACK/ref=cm_cr_arp_d_product_top?ie=UTF8,13 June 2022,bosch never disappoints ,5,it s second time i am buying it i bought it 2years back and they wipes clean left wiper do not wipes at the end point of the glass even though it reaches till there might be the wiper is bit bigger compared to company fitted one over all nice product 
"Bosch 3397006505E7W Clear Advantage 19-CA 475mm Front Wind Shield Wiper Blade for Cars, 19""",https://www.amazon.in/Bosch-3397006505E7W-Clear-Advantage-Shield/dp/B01H078ACK/ref=cm_cr_arp_d_product_top?ie=UTF8,8 August 2021,great product ,5,i have used these 21 and 19 for my swift 2015 model replacing the company wipers and they just work amazingly super satisfied with their cleaning and they are super easy to install toobut the packing was a little overdone 
"Bosch 3397006505E7W Clear Advantage 19-CA 475mm Front Wind Shield Wiper Blade for Cars, 19""",https://www.amazon.in/Bosch-3397006505E7W-Clear-Advantage-Shield/dp/B01H078ACK/ref=cm_cr_arp_d_product_top?ie=UTF8,31 August 2021,great wiper upgrade for swift 2013 ,5,for crystal clear wiping of your windshield these bosch wiper blades are highly recommended over the trash one s that the maruti service center provides installed these by myself within few minutes hence they are very easy to install fits well on my 2013 model swift 
"Bosch 3397006505E7W Clear Advantage 19-CA 475mm Front Wind Shield Wiper Blade for Cars, 19""",https://www.amazon.in/Bosch-3397006505E7W-Clear-Advantage-Shield/dp/B01H078ACK/ref=cm_cr_arp_d_product_top?ie=UTF8,7 July 2022,excellent ,5,installed on my swift zxi m easy to install and light weight then the oem one go for it 
"Bosch 3397006505E7W Clear Advantage 19-CA 475mm Front Wind Shield Wiper Blade for Cars, 19""",https://www.amazon.in/Bosch-3397006505E7W-Clear-Advantage-Shield/dp/B01H078ACK/ref=cm_cr_arp_d_product_top?ie=UTF8,6 July 2022,very poor quality damaged within 2 week usage ,1,very very dissatisfied with product quality got damaged within 2 weeks of usage please don t buy 
"Bosch 3397006505E7W Clear Advantage 19-CA 475mm Front Wind Shield Wiper Blade for Cars, 19""",https://www.amazon.in/Bosch-3397006505E7W-Clear-Advantage-Shield/dp/B01H078ACK/ref=cm_cr_arp_d_product_top?ie=UTF8,22 July 2022,wonderful product ,5,this is the first time i brought against normal wiprer blades and result was amazing nice product and working as expectd 
"GoMechanic Vision Plus Premium Car Wiper Blades Compatible with Maruti Suzuki A-Star, Ertiga, Celerio, Nissan Micra & Sunny (21"" & 14""), Set of 2",https://www.amazon.in/GoMechanic-Vision-Premium-Compatible-Celerio/dp/B09P8CRVWV/ref=cm_cr_arp_d_product_top?ie=UTF8,23 May 2022,driver side wiper works fine but passenger side doesn t ,1,the package was unsealed don t know whether it happened during shipping or not and the passenger side wiper is leaving lines on the windshield update after 2 months wipers started speaking and crackling after just two months of minimum usage reducing rating to one 
"GoMechanic Vision Plus Premium Car Wiper Blades Compatible with Maruti Suzuki A-Star, Ertiga, Celerio, Nissan Micra & Sunny (21"" & 14""), Set of 2",https://www.amazon.in/GoMechanic-Vision-Premium-Compatible-Celerio/dp/B09P8CRVWV/ref=cm_cr_arp_d_product_top?ie=UTF8,6 July 2022,happy to buy again ,4,fast and prompt delivery value for money 
"GoMechanic Vision Plus Premium Car Wiper Blades Compatible with Maruti Suzuki A-Star, Ertiga, Celerio, Nissan Micra & Sunny (21"" & 14""), Set of 2",https://www.amazon.in/GoMechanic-Vision-Premium-Compatible-Celerio/dp/B09P8CRVWV/ref=cm_cr_arp_d_product_top?ie=UTF8,15 July 2022,poor ,1,don t buy 
"GoMechanic Vision Plus Premium Car Wiper Blades Compatible with Maruti Suzuki A-Star, Ertiga, Celerio, Nissan Micra & Sunny (21"" & 14""), Set of 2",https://www.amazon.in/GoMechanic-Vision-Premium-Compatible-Celerio/dp/B09P8CRVWV/ref=cm_cr_arp_d_product_top?ie=UTF8,6 July 2022,very good product ,5,5 star product worth buying 
"GoMechanic Vision Plus Premium Car Wiper Blades Compatible with Maruti Suzuki A-Star, Ertiga, Celerio, Nissan Micra & Sunny (21"" & 14""), Set of 2",https://www.amazon.in/GoMechanic-Vision-Premium-Compatible-Celerio/dp/B09P8CRVWV/ref=cm_cr_arp_d_product_top?ie=UTF8,25 June 2022,more then the average value for money ,4,more then the average value for money 
50 Pcs Car Wiper Detergent Effervescent Tablets Auto Windshield Cleaner Glass Tablets,https://www.amazon.in/Detergent-Effervescent-Tablets-Windshield-Cleaner/dp/B09XDLG47D/ref=cm_cr_arp_d_product_top?ie=UTF8,14 July 2022,waste to buy this product wind sheild cleaner ,1,it a waste product anyone dont buy this product it smell is very bad after a few days to use it a waste egg smell come in 10 days so any one dont buy this product 
50 Pcs Car Wiper Detergent Effervescent Tablets Auto Windshield Cleaner Glass Tablets,https://www.amazon.in/Detergent-Effervescent-Tablets-Windshield-Cleaner/dp/B09XDLG47D/ref=cm_cr_arp_d_product_top?ie=UTF8,21 May 2022,recommended product ,5,i m very happy for buying product best car glass cleaner it s remove dirt from glass easily recommended to all 
50 Pcs Car Wiper Detergent Effervescent Tablets Auto Windshield Cleaner Glass Tablets,https://www.amazon.in/Detergent-Effervescent-Tablets-Windshield-Cleaner/dp/B09XDLG47D/ref=cm_cr_arp_d_product_top?ie=UTF8,14 May 2022,recommended product ,5,it s great product for my car glass cleaning superb result it s remove all dirt from glass 
50 Pcs Car Wiper Detergent Effervescent Tablets Auto Windshield Cleaner Glass Tablets,https://www.amazon.in/Detergent-Effervescent-Tablets-Windshield-Cleaner/dp/B09XDLG47D/ref=cm_cr_arp_d_product_top?ie=UTF8,26 July 2022,product is very low quality ,1,not good product 
50PCS Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets,https://www.amazon.in/Raxon-Innovation-Detergent-Effervescent-Windshield/dp/B09JFZF116/ref=cm_cr_arp_d_product_top?ie=UTF8,3 January 2022,okay ,4,okay 
50PCS Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets,https://www.amazon.in/Raxon-Innovation-Detergent-Effervescent-Windshield/dp/B09JFZF116/ref=cm_cr_arp_d_product_top?ie=UTF8,18 June 2022,car wiper detergent ,4,good car wiper detergent 
50PCS Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets,https://www.amazon.in/Raxon-Innovation-Detergent-Effervescent-Windshield/dp/B09JFZF116/ref=cm_cr_arp_d_product_top?ie=UTF8,26 May 2022,great product ,5,it a good replacement for soap and shampoo cleans the glass very effectively 
50PCS Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets,https://www.amazon.in/Raxon-Innovation-Detergent-Effervescent-Windshield/dp/B09JFZF116/ref=cm_cr_arp_d_product_top?ie=UTF8,20 April 2022,easy and handy ,5,just put the tablet inside the water storage 
50PCS Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets,https://www.amazon.in/Raxon-Innovation-Detergent-Effervescent-Windshield/dp/B09JFZF116/ref=cm_cr_arp_d_product_top?ie=UTF8,6 March 2022,not as mentioned in product details ,2,not recommending further to procure 
50PCS Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets,https://www.amazon.in/Raxon-Innovation-Detergent-Effervescent-Windshield/dp/B09JFZF116/ref=cm_cr_arp_d_product_top?ie=UTF8,18 February 2022,easy to use nd best one ,5,nice product at valueable price 
50PCS Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets,https://www.amazon.in/Raxon-Innovation-Detergent-Effervescent-Windshield/dp/B09JFZF116/ref=cm_cr_arp_d_product_top?ie=UTF8,4 March 2022,nice product ,5,like 
50PCS Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets,https://www.amazon.in/Raxon-Innovation-Detergent-Effervescent-Windshield/dp/B09JFZF116/ref=cm_cr_arp_d_product_top?ie=UTF8,21 January 2022,great and innovative product must buy ,5,very useful and very great product easy to use cleaning as per expectations no daag no dhabba thank you amazon for this product 
50PCS Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Cleaning Tablets,https://www.amazon.in/Raxon-Innovation-Detergent-Effervescent-Windshield/dp/B09JFZF116/ref=cm_cr_arp_d_product_top?ie=UTF8,31 December 2021,very nice product ,5,very nice product 
"Bosch 3397010051 High Performance Replacement Wiper Blade, 20""/18"" (Set of 2)",https://www.amazon.in/Bosch-3397010051-Performance-Replacement-Wiper/dp/B00P21MEDS/ref=cm_cr_arp_d_product_top?ie=UTF8,28 June 2022,what a viper ,4,good viper i bought it for baleno i had some trouble installing it as some parts are really tight eventually broke the clip in the final step but then i am still able to use it mentioning it here so that future installers handle it carefully 
"Bosch 3397010051 High Performance Replacement Wiper Blade, 20""/18"" (Set of 2)",https://www.amazon.in/Bosch-3397010051-Performance-Replacement-Wiper/dp/B00P21MEDS/ref=cm_cr_arp_d_product_top?ie=UTF8,10 November 2020,always found to be open pack and some defect ,2,each time i received it some or the orther defect with box always opened as if it was already used even this time it s an open pack with little bend on one of the wiper need to see if if it fits properly price wise its cheaper than store acking of this product should be improved 
"Bosch 3397010051 High Performance Replacement Wiper Blade, 20""/18"" (Set of 2)",https://www.amazon.in/Bosch-3397010051-Performance-Replacement-Wiper/dp/B00P21MEDS/ref=cm_cr_arp_d_product_top?ie=UTF8,16 October 2019,quality performance and perfect fit ,5,getting quality wiper blades for your old baleno is a challenge sometimes in your city received product in good condition easy installation instructions on the product and link to utube video if you aren t sure how to fit it my previous bosch blades lasted over 2 years exact size availability for my baleno also available on other automotive websites but amazon is quick and trustworthy 
"Bosch 3397010051 High Performance Replacement Wiper Blade, 20""/18"" (Set of 2)",https://www.amazon.in/Bosch-3397010051-Performance-Replacement-Wiper/dp/B00P21MEDS/ref=cm_cr_arp_d_product_top?ie=UTF8,11 June 2021,doesn t fit for honda city i vtec 2013 model ,1,this wiper blades doesn t fit for honda city i vtec 2013 model the smaller wiper blade is crossing the wind shield by inch so i have purchased on june 11 2021 i checked it immediately and returned the product on the same day waiting for pickup 
"Bosch 3397010051 High Performance Replacement Wiper Blade, 20""/18"" (Set of 2)",https://www.amazon.in/Bosch-3397010051-Performance-Replacement-Wiper/dp/B00P21MEDS/ref=cm_cr_arp_d_product_top?ie=UTF8,22 December 2020,value for money and easy to self install ,5,the wiper blades fit my kuv100 very well and i was able to replace them myself using the self help tutorial from bosch highly recommend for a replacement wiper blade set 
"Bosch 3397010051 High Performance Replacement Wiper Blade, 20""/18"" (Set of 2)",https://www.amazon.in/Bosch-3397010051-Performance-Replacement-Wiper/dp/B00P21MEDS/ref=cm_cr_arp_d_product_top?ie=UTF8,17 July 2019,don t byuy for honda city ,2,small size for honda city wrong description misleading the customers 
"Bosch 3397010051 High Performance Replacement Wiper Blade, 20""/18"" (Set of 2)",https://www.amazon.in/Bosch-3397010051-Performance-Replacement-Wiper/dp/B00P21MEDS/ref=cm_cr_arp_d_product_top?ie=UTF8,27 June 2021,its costly at amazon ,2,the mrp of product is 366 inclusive taxes i paid 433 with 89 delivery charges its not worth buying this product from amazon go to your local store and buy it you will get in rs 366 
